grievance_id,district,department,grievance_type,gps_match_flag,photo_uploaded,ivr_call_status,ivr_response,verification_status,reopen_flag
GJ-SWG-00290,Surat,Electricity,Drainage,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00291,Surat,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00292,Ahmedabad,Sanitation,Drainage,0,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00293,Surat,Water,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00294,Vadodara,Electricity,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00295,Rajkot,Sanitation,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00296,Ahmedabad,Water,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00297,Vadodara,Water,Power Cut,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00298,Surat,Electricity,Pothole,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00299,Surat,Roads,Garbage,1,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-00300,Ahmedabad,Electricity,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00301,Rajkot,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00302,Surat,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00303,Rajkot,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00304,Surat,Water,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00305,Ahmedabad,Electricity,Drainage,0,1,FAILED,0,FAILED,1
GJ-SWG-00306,Ahmedabad,Sanitation,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00307,Vadodara,Water,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00308,Ahmedabad,Roads,Garbage,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-00309,Rajkot,Water,Drainage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-00310,Ahmedabad,Roads,Drainage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00311,Rajkot,Sanitation,Leakage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-00312,Vadodara,Sanitation,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00313,Vadodara,Sanitation,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00314,Rajkot,Roads,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00315,Vadodara,Electricity,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00316,Surat,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00317,Vadodara,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00318,Rajkot,Water,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00319,Ahmedabad,Roads,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00320,Rajkot,Roads,Garbage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-00321,Surat,Water,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00322,Ahmedabad,Electricity,Power Cut,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00323,Ahmedabad,Water,Power Cut,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00324,Rajkot,Sanitation,Drainage,1,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-00325,Ahmedabad,Sanitation,Drainage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-00326,Vadodara,Water,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00327,Vadodara,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00328,Rajkot,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00329,Surat,Roads,Garbage,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00330,Rajkot,Roads,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00331,Rajkot,Roads,Power Cut,1,0,SUCCESS,2,FAILED,1
GJ-SWG-00332,Surat,Roads,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00333,Ahmedabad,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00334,Ahmedabad,Roads,Power Cut,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00335,Surat,Electricity,Garbage,0,1,FAILED,0,FAILED,1
GJ-SWG-00336,Rajkot,Water,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00337,Vadodara,Electricity,Garbage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-00338,Surat,Water,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00339,Vadodara,Electricity,Leakage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00340,Vadodara,Roads,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00341,Vadodara,Electricity,Power Cut,0,1,FAILED,0,FAILED,1
GJ-SWG-00342,Surat,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00343,Vadodara,Electricity,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00344,Vadodara,Electricity,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00345,Vadodara,Sanitation,Power Cut,0,1,SUCCESS,2,FAILED,1
GJ-SWG-00346,Rajkot,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00347,Rajkot,Water,Power Cut,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-00348,Vadodara,Water,Garbage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-00349,Ahmedabad,Electricity,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00350,Ahmedabad,Water,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00351,Ahmedabad,Electricity,Leakage,1,0,FAILED,0,FAILED,1
GJ-SWG-00352,Surat,Water,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00353,Ahmedabad,Sanitation,Drainage,0,0,SUCCESS,1,FAILED,1
GJ-SWG-00354,Ahmedabad,Sanitation,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00355,Rajkot,Roads,Power Cut,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-00356,Ahmedabad,Water,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00357,Rajkot,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00358,Vadodara,Electricity,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00359,Ahmedabad,Water,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00360,Surat,Sanitation,Power Cut,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-00361,Surat,Sanitation,Pothole,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-00362,Rajkot,Roads,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00363,Surat,Electricity,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00364,Ahmedabad,Roads,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00365,Ahmedabad,Sanitation,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00366,Rajkot,Electricity,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-00367,Ahmedabad,Sanitation,Power Cut,0,1,FAILED,0,FAILED,1
GJ-SWG-00368,Vadodara,Electricity,Power Cut,0,0,SUCCESS,2,FAILED,1
GJ-SWG-00369,Vadodara,Roads,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00370,Surat,Sanitation,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00371,Surat,Electricity,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00372,Vadodara,Roads,Garbage,0,0,SUCCESS,1,REOPENED,1
GJ-SWG-00373,Vadodara,Electricity,Power Cut,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-00374,Ahmedabad,Water,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00375,Surat,Sanitation,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00376,Ahmedabad,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00377,Ahmedabad,Water,Leakage,1,0,FAILED,0,REOPENED,1
GJ-SWG-00378,Rajkot,Water,Power Cut,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-00379,Vadodara,Water,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00380,Surat,Roads,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00381,Rajkot,Electricity,Pothole,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-00382,Vadodara,Water,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00383,Rajkot,Sanitation,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00384,Vadodara,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00385,Ahmedabad,Water,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00386,Vadodara,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00387,Rajkot,Electricity,Pothole,0,0,SUCCESS,1,REOPENED,1
GJ-SWG-00388,Rajkot,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00389,Rajkot,Roads,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00390,Rajkot,Water,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00391,Ahmedabad,Water,Pothole,1,0,SUCCESS,1,FAILED,1
GJ-SWG-00392,Rajkot,Roads,Garbage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-00393,Surat,Sanitation,Garbage,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00394,Surat,Roads,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00395,Surat,Sanitation,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00396,Vadodara,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00397,Ahmedabad,Water,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00398,Ahmedabad,Sanitation,Drainage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-00399,Surat,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00400,Surat,Sanitation,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00401,Surat,Roads,Leakage,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-00402,Ahmedabad,Sanitation,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00403,Rajkot,Water,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00404,Vadodara,Electricity,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00405,Surat,Water,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00406,Rajkot,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00407,Ahmedabad,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00408,Vadodara,Roads,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00409,Ahmedabad,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00410,Rajkot,Roads,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00411,Vadodara,Sanitation,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00412,Rajkot,Sanitation,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00413,Rajkot,Electricity,Leakage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-00414,Ahmedabad,Electricity,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-00415,Ahmedabad,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00416,Surat,Sanitation,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00417,Vadodara,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00418,Vadodara,Water,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00419,Rajkot,Roads,Leakage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00420,Surat,Sanitation,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-00421,Ahmedabad,Sanitation,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00422,Surat,Water,Leakage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-00423,Vadodara,Roads,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00424,Surat,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00425,Ahmedabad,Electricity,Pothole,1,0,SUCCESS,1,FAILED,1
GJ-SWG-00426,Rajkot,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00427,Surat,Roads,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00428,Vadodara,Electricity,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00429,Vadodara,Electricity,Power Cut,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00430,Rajkot,Roads,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00431,Vadodara,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00432,Vadodara,Roads,Leakage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00433,Ahmedabad,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00434,Rajkot,Roads,Pothole,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-00435,Vadodara,Roads,Power Cut,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00436,Ahmedabad,Water,Power Cut,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00437,Surat,Sanitation,Pothole,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-00438,Vadodara,Electricity,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00439,Vadodara,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00440,Ahmedabad,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00441,Surat,Water,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00442,Surat,Electricity,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00443,Surat,Roads,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00444,Vadodara,Roads,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00445,Vadodara,Electricity,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00446,Vadodara,Electricity,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00447,Vadodara,Water,Garbage,0,1,FAILED,0,REOPENED,1
GJ-SWG-00448,Vadodara,Electricity,Pothole,0,0,SUCCESS,1,FAILED,1
GJ-SWG-00449,Ahmedabad,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00450,Vadodara,Roads,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00451,Ahmedabad,Water,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00452,Ahmedabad,Sanitation,Garbage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-00453,Rajkot,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00454,Vadodara,Roads,Pothole,0,0,SUCCESS,1,REOPENED,1
GJ-SWG-00455,Ahmedabad,Sanitation,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00456,Rajkot,Roads,Drainage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-00457,Vadodara,Sanitation,Power Cut,0,0,FAILED,0,REOPENED,1
GJ-SWG-00458,Rajkot,Electricity,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00459,Ahmedabad,Electricity,Garbage,0,1,FAILED,0,FAILED,1
GJ-SWG-00460,Surat,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00461,Ahmedabad,Sanitation,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00462,Ahmedabad,Electricity,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00463,Vadodara,Roads,Garbage,1,0,SUCCESS,2,FAILED,1
GJ-SWG-00464,Surat,Water,Leakage,1,0,FAILED,0,FAILED,1
GJ-SWG-00465,Surat,Water,Drainage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-00466,Vadodara,Sanitation,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00467,Rajkot,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00468,Ahmedabad,Roads,Drainage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-00469,Rajkot,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00470,Surat,Electricity,Power Cut,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00471,Ahmedabad,Roads,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00472,Ahmedabad,Water,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00473,Rajkot,Sanitation,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00474,Rajkot,Sanitation,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00475,Rajkot,Roads,Power Cut,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-00476,Rajkot,Electricity,Power Cut,1,0,SUCCESS,1,FAILED,1
GJ-SWG-00477,Rajkot,Electricity,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00478,Vadodara,Sanitation,Power Cut,0,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-00479,Vadodara,Water,Drainage,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-00480,Rajkot,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00481,Surat,Sanitation,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00482,Vadodara,Electricity,Leakage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-00483,Vadodara,Sanitation,Pothole,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-00484,Ahmedabad,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00485,Surat,Water,Leakage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-00486,Ahmedabad,Sanitation,Power Cut,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00487,Rajkot,Electricity,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00488,Vadodara,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00489,Ahmedabad,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00490,Vadodara,Water,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00491,Vadodara,Sanitation,Drainage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-00492,Ahmedabad,Sanitation,Pothole,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00493,Vadodara,Roads,Leakage,0,0,SUCCESS,1,FAILED,1
GJ-SWG-00494,Rajkot,Roads,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00495,Ahmedabad,Water,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00496,Rajkot,Roads,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00497,Surat,Water,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00498,Vadodara,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00499,Ahmedabad,Roads,Leakage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-00500,Ahmedabad,Water,Garbage,0,1,FAILED,0,FAILED,1
GJ-SWG-00501,Surat,Sanitation,Drainage,0,0,SUCCESS,1,FAILED,1
GJ-SWG-00502,Surat,Water,Power Cut,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-00503,Vadodara,Sanitation,Drainage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-00504,Vadodara,Electricity,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00505,Ahmedabad,Sanitation,Drainage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-00506,Ahmedabad,Sanitation,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00507,Ahmedabad,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00508,Rajkot,Sanitation,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00509,Rajkot,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00510,Rajkot,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00511,Vadodara,Electricity,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00512,Surat,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00513,Rajkot,Roads,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-00514,Ahmedabad,Roads,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00515,Rajkot,Sanitation,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-00516,Ahmedabad,Electricity,Drainage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00517,Ahmedabad,Roads,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00518,Vadodara,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00519,Surat,Roads,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00520,Surat,Sanitation,Leakage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-00521,Rajkot,Sanitation,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00522,Ahmedabad,Roads,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00523,Ahmedabad,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00524,Rajkot,Sanitation,Garbage,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00525,Rajkot,Water,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00526,Surat,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00527,Ahmedabad,Water,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00528,Surat,Electricity,Power Cut,1,0,SUCCESS,1,FAILED,1
GJ-SWG-00529,Vadodara,Water,Garbage,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00530,Vadodara,Water,Power Cut,1,0,SUCCESS,1,FAILED,1
GJ-SWG-00531,Ahmedabad,Roads,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00532,Ahmedabad,Roads,Leakage,0,0,SUCCESS,2,REOPENED,1
GJ-SWG-00533,Surat,Electricity,Pothole,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-00534,Rajkot,Water,Leakage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-00535,Surat,Electricity,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00536,Surat,Water,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00537,Rajkot,Electricity,Garbage,0,0,SUCCESS,1,FAILED,1
GJ-SWG-00538,Surat,Water,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00539,Ahmedabad,Water,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00540,Ahmedabad,Roads,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00541,Vadodara,Electricity,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00542,Vadodara,Water,Leakage,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-00543,Ahmedabad,Roads,Garbage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-00544,Vadodara,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00545,Rajkot,Sanitation,Pothole,1,0,FAILED,0,FAILED,1
GJ-SWG-00546,Ahmedabad,Sanitation,Garbage,0,1,FAILED,0,REOPENED,1
GJ-SWG-00547,Surat,Electricity,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00548,Surat,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00549,Surat,Water,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00550,Surat,Sanitation,Power Cut,1,0,SUCCESS,2,FAILED,1
GJ-SWG-00551,Ahmedabad,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00552,Vadodara,Roads,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00553,Surat,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00554,Vadodara,Roads,Leakage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-00555,Surat,Sanitation,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00556,Vadodara,Electricity,Pothole,0,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-00557,Rajkot,Roads,Pothole,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-00558,Vadodara,Sanitation,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-00559,Vadodara,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00560,Ahmedabad,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00561,Ahmedabad,Water,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00562,Vadodara,Sanitation,Leakage,0,0,SUCCESS,1,REOPENED,1
GJ-SWG-00563,Vadodara,Roads,Power Cut,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00564,Rajkot,Water,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00565,Rajkot,Roads,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00566,Ahmedabad,Roads,Drainage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00567,Ahmedabad,Water,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00568,Ahmedabad,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00569,Ahmedabad,Electricity,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00570,Rajkot,Electricity,Garbage,0,1,FAILED,0,REOPENED,1
GJ-SWG-00571,Vadodara,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00572,Vadodara,Roads,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-00573,Ahmedabad,Roads,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-00574,Rajkot,Roads,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-00575,Ahmedabad,Electricity,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-00576,Vadodara,Sanitation,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-00577,Ahmedabad,Water,Leakage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-00578,Ahmedabad,Sanitation,Drainage,0,0,FAILED,0,REOPENED,1
